3,-1,10000
50,1,14878.818255238972
1,-1,10000
2,-1,10000
1,-1,10000
6,-1,10000
8,-1,10000
2,-1,10000
3,-1,10000
4,-1,10000
6,-1,1761.2720771609686
9,-1,10000
16,-1,4475.758255087076
3,-1,10000
6,-1,10931.412211715842
0,-1,10000
5,-1,10000
24,-1,-4853.772968657999
7,-1,4911.53027480911
10,-1,10000
5,-1,10000
2,-1,10000
2,-1,10000
10,-1,5932.703085952507
3,-1,5309.604967228139
6,-1,6937.772991631811
24,-1,-3329.7392409963213
1,-1,10000
4,-1,10000
5,-1,10000
3,-1,10000
21,-1,237.08736737608888
1,-1,10000
22,-1,3397.8865638093307
4,-1,10000
1,-1,10000
50,1,21133.450172087043
4,-1,10000
1,-1,10000
2,-1,10000
4,-1,10000
24,-1,-4952.437764761662
2,-1,10000
5,-1,10000
7,-1,10000
1,-1,10000
2,-1,10000
7,-1,10000
2,-1,10000
7,-1,10000
5,-1,332.0860457512622
11,-1,10000
10,-1,10000
1,-1,10000
7,-1,10000
9,-1,1763.6965941902747
1,-1,10000
5,-1,10000
9,-1,10000
1,-1,10000
1,-1,10000
8,-1,10000
1,-1,10000
7,-1,10000
0,-1,10000
8,-1,10000
0,-1,10000
14,-1,10000
5,-1,10000
0,-1,10000
5,-1,1968.4596193664468
3,-1,18645.167769751883
0,-1,10000
12,-1,10000
4,-1,16536.901546333334
6,-1,3997.717893119727
12,-1,10000
10,-1,10000
3,-1,10000
8,-1,10000
3,-1,10000
1,-1,10000
1,-1,10000
6,-1,10000
4,-1,10000
2,-1,10000
5,-1,10000
29,-1,-37874.05293253934
19,-1,728.4691196977201
2,-1,10000
3,-1,10000
6,-1,10000
6,-1,10000
5,-1,10000
0,-1,10000
50,1,12294.845912573443
2,-1,10000
3,-1,10000
9,-1,309.6064602741451
2,-1,10000
3,-1,10000
3,-1,10000
24,-1,-8410.831294564568
12,-1,10000
6,-1,4575.236027051819
5,-1,10000
1,-1,10000
0,-1,10000
1,-1,10000
27,-1,-18518.592436521183
2,-1,10000
2,-1,10000
3,-1,10000
8,-1,10000
2,-1,10000
2,-1,10000
11,-1,526.4602757005559
2,-1,10000
4,-1,10000
6,-1,1034.3170117250058
9,-1,10000
3,-1,10000
0,-1,9040.496423321578
3,-1,10000
5,-1,10000
3,-1,10000
8,-1,10000
1,-1,10000
13,-1,10000
1,-1,10000
7,-1,10000
10,-1,10000
4,-1,7038.945687001017
1,-1,11751.38606334831
2,-1,10000
10,-1,915.6141673699476
3,-1,10000
3,-1,10000
5,-1,10000
7,-1,10000
14,-1,10000
2,-1,10000
9,-1,15604.627986981315
0,-1,10000
10,-1,304.73212296467955
3,-1,2502.1154412331543
5,-1,10000
3,-1,10000
18,-1,3462.081320043797
6,-1,10000
23,-1,398.9944733289892
0,-1,10000
3,-1,10000
19,-1,6310.906547526357
7,-1,10000
1,-1,10000
1,-1,10000
8,-1,10000
6,-1,10000
4,-1,10000
1,-1,10000
0,-1,10000
2,-1,10000
1,-1,10000
6,-1,8884.42698405249
5,-1,10000
2,-1,1420.9167501976635
6,-1,10000
8,-1,10000
21,-1,2411.4745814628054
9,-1,10000
5,-1,10000
4,-1,10000
9,-1,10000
5,-1,521.4935644572779
7,-1,3195.6083813094924
9,-1,10000
3,-1,10000
1,-1,10000
1,-1,10000
1,-1,10000
5,-1,10000
1,-1,10000
4,-1,10000
3,-1,4409.553761958951
1,-1,10000
50,-1,8986.139783278017
9,-1,129.5973569032849
8,-1,10000
50,1,11751.022935298579
22,-1,-9779.308445949488
1,-1,10000
6,-1,10000
1,-1,10000
6,-1,10000
2,-1,10000
4,-1,10000
16,-1,10000
3,-1,10000
6,-1,10000
14,-1,761.0491648773706
6,-1,10000
0,-1,10000
5,-1,6274.513597364833
6,-1,10000
1,-1,10000
0,-1,10000
11,-1,10000
2,-1,10000
4,-1,10000
2,-1,10000
1,-1,10000
7,-1,10000
6,-1,10000
2,-1,10000
8,-1,10000
5,-1,10000
3,-1,10000
5,-1,10000
2,-1,10000
0,-1,10000
11,-1,7626.730024032514
10,-1,10000
4,-1,10000
7,-1,10000
7,-1,10000
10,-1,10000
1,-1,10000
3,-1,10000
9,-1,10000
9,-1,10000
8,-1,10000
29,-1,-42970.74889784634
6,-1,86.11781763385261
50,1,49493.19159953134
4,-1,10000
24,-1,-2692.12113892519
5,-1,167.39819737793505
27,-1,-18861.825523027383
22,-1,2189.982630971624
1,-1,10000
6,-1,10000
4,-1,10000
9,-1,10000
12,-1,12500.09322401573
26,-1,-11158.663302543218
7,-1,10000
1,-1,10000
28,-1,-26854.075146159426
2,-1,10000
4,-1,10000
4,-1,10000
7,-1,10000
0,-1,10000
5,-1,5560.3355714437175
10,-1,10000
10,-1,10000
4,-1,10000
19,-1,515.739135416559
4,-1,10000
29,-1,-28714.999801018086
12,-1,4243.114236224094
2,-1,1888.4028253065458
3,-1,10000
1,-1,11321.584113986304
4,-1,10000
13,-1,144.28737189950675
5,-1,10000
5,-1,10000
12,-1,10000
5,-1,10000
6,-1,10000
2,-1,10000
0,-1,10000
4,-1,19842.587045818935
1,-1,10000
24,-1,-15588.901787718556
17,-1,2310.37706370594
2,-1,10000
7,-1,10000
4,-1,10000
6,-1,10000
4,-1,10000
18,-1,10000
5,-1,10000
3,-1,10000
6,-1,2662.8802112261574
3,-1,10000
50,1,7919.685527326445
9,-1,10000
11,-1,10000
8,-1,10000
3,-1,10000
0,-1,10000
27,-1,-21544.972396290017
4,-1,10000
4,-1,10000
7,-1,13675.453124935722
50,-1,51375.39020212807
1,-1,10000
3,-1,10000
0,-1,10000
3,-1,11540.38255523289
1,-1,10000
2,-1,10000
5,-1,10000
29,-1,-36857.58526702873
22,-1,2259.592600075904
0,-1,10000
9,-1,10000
9,-1,10000
0,-1,10000
26,-1,-13327.098765903496
9,-1,10000
3,-1,1486.603135991285
2,-1,10000
4,-1,10000
1,-1,10000
7,-1,10000
0,-1,10000
1,-1,10000
7,-1,6404.500946643272
4,-1,545.926430669133
10,-1,10000
9,-1,9227.902927432424
10,-1,10000
9,-1,10000
11,-1,10000
4,-1,10000
0,-1,10000
4,-1,1356.195828054569
8,-1,10000
0,-1,10000
6,-1,10000
6,-1,10000
27,-1,-16605.595794537774
16,-1,10000
0,-1,10000
5,-1,10000
1,-1,10000
2,-1,10000
6,-1,10000
6,-1,10000
1,-1,10000
4,-1,10000
2,-1,10000
0,-1,10000
3,-1,10000
0,-1,10000
0,-1,10000
6,-1,10000
12,-1,10000
1,-1,10000
1,-1,10000
3,-1,10000
3,-1,10000
9,-1,10000
3,-1,10000
3,-1,5325.752508419143
9,-1,10000
3,-1,10000
13,-1,354.18339596023907
1,-1,10000
10,-1,156.65026758960516
8,-1,10000
7,-1,10000
16,-1,3879.5357151821636
7,-1,10000
11,-1,612.1792588875728
0,-1,10000
9,-1,10000
4,-1,10000
0,-1,10000
4,-1,10000
8,-1,468.1423087551484
4,-1,10000
4,-1,10000
8,-1,7606.060898550693
9,-1,10557.647536078544
20,-1,1603.1240339607257
5,-1,1797.1688967601522
6,-1,10000
12,-1,10000
6,-1,1887.4865996751048
8,-1,4783.584166545406
6,-1,10000
22,-1,-3890.950290029797
12,-1,4320.974416284931
0,-1,10000
6,-1,10000
4,-1,10000
11,-1,10608.684902178094
3,-1,10000
2,-1,10000
13,-1,10000
12,-1,10000
0,-1,10000
1,-1,10000
3,-1,10000
13,-1,10000
12,-1,10000
0,-1,10000
24,-1,-3628.584140454157
13,-1,10000
0,-1,10000
12,-1,1285.0915447331101
6,-1,10000
1,-1,10000
3,-1,10000
50,-1,6815.650478744445
6,-1,3229.649459425249
6,-1,806.4558141309033
7,-1,912.7405842923786
4,-1,10000
0,-1,10000
7,-1,1499.0754769888554
0,-1,10000
2,-1,10000
0,-1,10000
18,-1,10000
5,-1,10000
2,-1,10000
5,-1,10000
4,-1,4280.809868824447
10,-1,10000
1,-1,10000
3,-1,10000
4,-1,11792.714254803679
2,-1,10000
0,-1,10000
2,-1,10000
3,-1,10000
0,-1,10000
21,-1,-4848.608530446665
11,-1,1116.2810022199078
50,-1,11836.670221092922
0,-1,10000
7,-1,1413.031036977789
12,-1,10000
0,-1,10000
3,-1,10000
5,-1,10000
12,-1,10000
0,-1,10000
6,-1,10000
0,-1,10000
0,-1,10000
11,-1,10000
0,-1,10000
0,-1,10000
11,-1,10000
2,-1,10000
3,-1,10000
1,-1,10000
50,-1,19457.4029548342
11,-1,7298.098963007822
20,-1,828.37123430722
1,-1,10000
9,-1,10000
0,-1,10000
14,-1,266.65783951340836
1,-1,10000
3,-1,10000
11,-1,4998.7764073252565
4,-1,10000
4,-1,10000
4,-1,607.1186963656246
0,-1,10000
4,-1,10000
7,-1,10000
3,-1,10000
18,-1,10000
1,-1,10000
6,-1,10000
5,-1,12862.103626230011
5,-1,10000
9,-1,15103.17808898529
3,-1,10000
6,-1,10000
2,-1,10000
10,-1,10000
17,-1,1172.7002572411739
2,-1,10000
2,-1,10000
7,-1,575.8849508698822
17,-1,10000
7,-1,10000
20,-1,10000
13,-1,10000
8,-1,10000
3,-1,3632.0783872117763
6,-1,10000
1,-1,10000
4,-1,10000
17,-1,10000
0,-1,10000
3,-1,10000
6,-1,10000
5,-1,10000
0,-1,10000
0,-1,10000
10,-1,4774.008928086832
4,-1,10000
13,-1,4321.917592733547
0,-1,10000
7,-1,10000
21,-1,2496.0914045538125
21,-1,4345.240157226782
23,-1,-14073.399439280714
3,-1,4675.389127238848
3,-1,10000
4,-1,10000
9,-1,10000
5,-1,10000
5,-1,1355.6421903715227
0,-1,10000
6,-1,10000
3,-1,10000
7,-1,10000
1,-1,10000
6,-1,10000
5,-1,1945.5944730696888
0,-1,10000
1,-1,10000
0,-1,10000
3,-1,10000
0,-1,10000
6,-1,1301.1196164635721
12,-1,10000
0,-1,10000
9,-1,4863.77286689705
11,-1,10000
3,-1,10000
2,-1,10000
0,-1,10000
22,-1,1400.644943657844
0,-1,10000
2,-1,10000
1,-1,10000
0,-1,10000
7,-1,10000
28,-1,-27374.735676064087
2,-1,524.3627678127541
6,-1,10000
2,-1,809.0982857477579
3,-1,10000
50,-1,24114.74764589426
24,-1,-4409.877163730184
9,-1,10000
1,-1,10000
7,-1,7948.803662727707
22,-1,757.2616777090689
0,-1,10000
12,-1,10000
14,-1,2772.0078262731477
7,-1,10000
0,-1,10000
4,-1,10000
3,-1,7901.354676746143
27,-1,-4919.595967246247
3,-1,10000
50,1,18676.885304490257
2,-1,10000
1,-1,10000
6,-1,10000
1,-1,10000
10,-1,10000
3,-1,10000
5,-1,10000
11,-1,10000
3,-1,10000
5,-1,10000
0,-1,10000
9,-1,3874.6879873347298
13,-1,10000
7,-1,10000
6,-1,10000
10,-1,10000
2,-1,10000
7,-1,10000
1,-1,10000
14,-1,10000
6,-1,10000
2,-1,10000
3,-1,10000
4,-1,10000
8,-1,10000
21,-1,3180.8037730268497
8,-1,127.74353530743088
8,-1,10000
4,-1,10000
5,-1,8677.329347105951
1,-1,10000
11,-1,7682.4654631210215
8,-1,10000
28,-1,-29999.401762508605
8,-1,10000
0,-1,10000
0,-1,10000
4,-1,24.501486622084485
27,-1,-26736.18374222485
4,-1,10000
8,-1,10000
5,-1,889.8367196013505
8,-1,10000
6,-1,669.8388615376472
13,-1,10000
6,-1,2965.1563283868263
0,-1,10000
3,-1,10000
14,-1,10000
3,-1,10000
1,-1,10000
12,-1,10000
9,-1,10000
6,-1,10000
7,-1,10000
5,-1,10000
10,-1,1780.60105544633
6,-1,10000
4,-1,10000
0,-1,10000
10,-1,1586.5107614684475
10,-1,18772.71867075703
7,-1,3323.8423309406235
4,-1,10000
0,-1,10000
4,-1,10000
5,-1,10000
19,-1,10000
20,-1,4738.363387666305
2,-1,10000
6,-1,10000
6,-1,4.818231899010925
8,-1,10000
6,-1,10000
5,-1,10000
16,-1,10000
2,-1,10000
5,-1,10000
2,-1,10000
17,-1,634.4295457048736
9,-1,1422.9458496181169
0,-1,10000
8,-1,5232.892421371371
0,-1,10000
8,-1,10000
1,-1,10000
2,-1,5595.705148664944
2,-1,10000
8,-1,80.8032662189022
4,-1,10000
7,-1,10000
6,-1,10000
2,-1,10000
2,-1,10000
4,-1,10000
50,-1,22233.656748664285
9,-1,10000
11,-1,10000
3,-1,10000
13,-1,1060.0842043345501
9,-1,10000
7,-1,10327.454132815894
1,-1,10000
4,-1,10000
9,-1,10000
1,-1,10000
2,-1,10000
21,-1,836.4208978163078
5,-1,9721.398826350778
2,-1,10000
0,-1,10000
5,-1,10000
6,-1,10000
13,-1,10000
1,-1,10000
1,-1,10000
4,-1,10000
13,-1,8568.888251380959
9,-1,10000
5,-1,10000
9,-1,1389.0683225206362
21,-1,4845.265458743944
4,-1,10000
0,-1,10000
8,-1,10000
2,-1,10000
3,-1,10000
0,-1,10000
3,-1,10000
25,-1,-13912.815844698876
9,-1,398.6440992102994
20,-1,10000
11,-1,10000
8,-1,10000
4,-1,10000
21,-1,6766.726729288097
1,-1,10000
0,-1,10000
11,-1,10000
5,-1,88.53899294132725
6,-1,10000
2,-1,10000
9,-1,10000
19,-1,10000
9,-1,10000
7,-1,10000
5,-1,10000
1,-1,10000
1,-1,10000
3,-1,138.29738738458184
6,-1,1574.244139970755
1,-1,10000
9,-1,2966.96928524386
8,-1,2597.3805950253472
0,-1,10000
6,-1,10000
5,-1,10000
0,-1,10000
4,-1,4257.512218598101
8,-1,6237.610144383404
4,-1,10000
21,-1,7663.106115416413
27,-1,-33000.51389270601
6,-1,1274.668581302231
23,-1,1287.5475454984662
5,-1,10000
9,-1,10000
18,-1,240.2022845406891
4,-1,10000
11,-1,10000
5,-1,10233.404134553848
7,-1,4035.0399221976722
7,-1,10000
0,-1,10000
16,-1,5035.450678232036
6,-1,1713.1121228468492
9,-1,10000
7,-1,12539.523062123088
3,-1,10000
9,-1,3542.1554198817576
7,-1,10000
50,-1,5717.10322320973
0,-1,10000
5,-1,10000
8,-1,10000
3,-1,2957.7136408690294
5,-1,10000
29,-1,-7832.503530631499
1,-1,10000
1,-1,10000
3,-1,10000
3,-1,10000
7,-1,10000
7,-1,10000
5,-1,10000
9,-1,1855.8133095537778
27,-1,-25590.028406305326
8,-1,2791.987280822656
0,-1,10000
3,-1,10000
7,-1,1642.0567652554612
13,-1,10000
22,-1,-2361.828266371806
8,-1,10000
5,-1,10000
8,-1,10000
26,-1,-14592.687023834209
8,-1,4818.272964843437
8,-1,10000
12,-1,10000
6,-1,10000
2,-1,10000
0,-1,10000
2,-1,10000
10,-1,10000
25,-1,-14143.700953396332
1,-1,10000
4,-1,10000
11,-1,11335.11053860802
13,-1,302.567961961995
1,-1,10000
3,-1,10000
8,-1,10000
0,-1,10000
3,-1,13155.846437303688
2,-1,10000
5,-1,10000
0,-1,10000
6,-1,426.35021629006934
23,-1,-4357.5523416165115
8,-1,10000
19,-1,15665.193706525275
1,-1,10000
11,-1,10000
4,-1,10000
5,-1,10000
5,-1,10000
0,-1,10000
3,-1,10000
29,-1,-43568.73179399384
2,-1,10000
3,-1,10000
11,-1,74.80965382819676
20,-1,10000
5,-1,10000
18,-1,2763.35508443069
5,-1,10000
7,-1,1846.7380655187217
10,-1,10000
8,-1,7308.7962896416375
2,-1,10000
6,-1,2699.1458628360106
1,-1,10000
9,-1,1525.5224010478078
10,-1,10000
11,-1,10000
1,-1,10000
4,-1,1885.344976365208
8,-1,10000
8,-1,3789.7106159089367
4,-1,10000
0,-1,10000
7,-1,7509.8871094649285
10,-1,7427.438087453511
4,-1,621.8228922713533
0,-1,10000
2,-1,10000
10,-1,10000
1,-1,10000
2,-1,10000
26,-1,-29575.57365249833
3,-1,10000
7,-1,5215.9362614682595
12,-1,10000
25,-1,-8920.307268871367
5,-1,10000
1,-1,10000
5,-1,10000
0,-1,10000
3,-1,10000
25,-1,-7486.356118960624
3,-1,10000
3,-1,10000
5,-1,10000
0,-1,10000
6,-1,10000
1,-1,10000
7,-1,10000
3,-1,10000
11,-1,2703.284304369102
5,-1,10000
1,-1,10000
6,-1,10000
0,-1,10000
4,-1,5055.854130113507
3,-1,10000
9,-1,4026.7592658520384
2,-1,10000
2,-1,10000
28,-1,-39217.73954681004
2,-1,10000
4,-1,1277.9715331950692
6,-1,1850.351454195933
2,-1,10000
3,-1,10000
16,-1,3079.6327670218625
9,-1,10000
8,-1,10000
6,-1,4092.5227968103886
3,-1,8297.865394123139
7,-1,10000
7,-1,10000
5,-1,10000
2,-1,10000
11,-1,10000
3,-1,10000
5,-1,10000
5,-1,1790.0174314554924
2,-1,10000
4,-1,10000
0,-1,10000
4,-1,4290.051218036877
5,-1,10000
12,-1,10000
4,-1,575.9705714643278
0,-1,10000
0,-1,10000
17,-1,12090.76836771772
23,-1,-2045.4551548584705
10,-1,10000
1,-1,10000
2,-1,10000
9,-1,10000
0,-1,10000
8,-1,10000
7,-1,10000
9,-1,10000
1,-1,10000
4,-1,10000
1,-1,10000
8,-1,10000
6,-1,10000
8,-1,10000
0,-1,10000
0,-1,10000
6,-1,5404.624246879983
4,-1,13052.811457561926
4,-1,10000
3,-1,7763.215733111159
0,-1,10000
0,-1,10000
50,1,35249.45987253474
3,-1,10000
2,-1,10000
2,-1,10000
2,-1,10000
7,-1,10000
5,-1,10000
13,-1,10000
5,-1,10000
4,-1,10000
4,-1,10000
8,-1,10000
12,-1,106.24595537430878
12,-1,10000
8,-1,10000
11,-1,2195.17316855154
1,-1,10000
4,-1,10000
4,-1,1090.0318533026848
0,-1,10000
10,-1,10000
23,-1,-3429.130448430442
6,-1,10000
2,-1,10000
19,-1,3321.0157454686823
10,-1,10000
5,-1,10000
6,-1,10000
3,-1,10000
8,-1,10000
1,-1,10000
9,-1,960.8315550298448
2,-1,10000
1,-1,10000
1,-1,10000
7,-1,10000
23,-1,-7893.515405419819
2,-1,10000
7,-1,10000
1,-1,10000
28,-1,-28459.665110764392
3,-1,10000
16,-1,11804.046298181645
5,-1,10000
1,-1,10000
4,-1,10000
6,-1,10000
1,-1,2217.91557255457
0,-1,10000
1,-1,10000
4,-1,10000
1,-1,10000
7,-1,2481.407155679476
4,-1,10000
2,-1,10000
7,-1,10000
8,-1,10000
7,-1,10000
26,-1,-29058.632806792673
4,-1,10000
1,-1,10000
1,-1,10000
0,-1,10000
2,-1,10000
0,-1,10000
5,-1,10000
3,-1,10000
19,-1,7147.413866091812
3,-1,10000
0,-1,10000
5,-1,10000
3,-1,10000
9,-1,10000
10,-1,4291.629683067831
13,-1,10000
9,-1,6564.909054869502
0,-1,10000
22,-1,2883.696610842542
9,-1,10000
2,-1,10000
3,-1,10000
1,-1,10000
20,-1,1388.7881759121321
2,-1,10000
4,-1,10000
3,-1,10000
3,-1,10000
1,-1,10000
20,-1,2413.6303127188094
9,-1,2559.7240403110995
21,-1,-3664.571261671773
7,-1,302.45167413621675
8,-1,10279.630645930989
3,-1,10000
7,-1,10000
9,-1,4862.352848395527
3,-1,10000
0,-1,10000
12,-1,10000
0,-1,10000
10,-1,438.1174274729201
4,-1,827.3369552233435
9,-1,10000
1,-1,10000
1,-1,10000
7,-1,10000
4,-1,9028.407493757697
2,-1,10000
50,-1,22926.670815958034
11,-1,626.9290014040998
11,-1,10000
5,-1,10000
18,-1,608.2657974535878
8,-1,10000
0,-1,10000
0,-1,10000
2,-1,10000
9,-1,10000
5,-1,10000
9,-1,8555.719928704533
6,-1,10000
50,-1,51149.817416463586
16,-1,10000
8,-1,4548.517873407101
6,-1,10000
6,-1,10000
13,-1,10000
2,-1,10000
8,-1,10000
8,-1,10000
0,-1,10000
1,-1,10000
4,-1,3107.000088035981
11,-1,10000
7,-1,10000
5,-1,7207.54800594574
12,-1,10000
14,-1,10000
10,-1,10000
10,-1,10000
5,-1,10000
5,-1,15484.636450347734
0,-1,10000
24,-1,-7730.880362411572
0,-1,10000
3,-1,8319.593467012366
1,-1,10000
5,-1,16326.433021605331
8,-1,216.65405391365584
23,-1,-14634.739848808906
2,-1,10000
9,-1,10000
11,-1,1855.0195784808247
0,-1,10000
0,-1,4888.85840836266
7,-1,10000
12,-1,150.74411861481803
0,-1,10000
0,-1,5439.343606567707
6,-1,10000
3,-1,10000
2,-1,10000
8,-1,10000
11,-1,10000
12,-1,10000
5,-1,10000
0,-1,10000
0,-1,10000
9,-1,10000
23,-1,1975.5689877180207
7,-1,8302.943611152139
20,-1,10000
5,-1,10000
1,-1,10000
1,-1,10000
4,-1,10000
29,-1,-44538.98548481164
4,-1,10000
0,-1,10000
7,-1,61.39444706304039
2,-1,10000
10,-1,10000
6,-1,10000
3,-1,10000
10,-1,162.56443712927188
19,-1,10000
7,-1,10000
3,-1,10000
5,-1,10000
5,-1,12409.9850225125
7,-1,10000
0,-1,10000
1,-1,10000
5,-1,10000
5,-1,10000
5,-1,1801.5368655280959
12,-1,10000
10,-1,10000
6,-1,550.0473984169566
2,-1,10000
8,-1,2108.3182077016213
0,-1,10000
4,-1,2698.983711945138
5,-1,10000
8,-1,10000
0,-1,10000
3,-1,10000
10,-1,671.0856399004388
3,-1,10000
4,-1,10000
12,-1,3318.8815140681118
25,-1,-7661.896563881253
9,-1,1155.1801419605072
1,-1,10000
8,-1,10000
6,-1,10000
11,-1,10000
11,-1,10000
10,-1,10000
